Token	Corpus	Speaker_ID	Genre	Comments	Type	SemanticRelation	Whole.Genitive	Whole.Sentence	Possessor	Possessor.Head	Possessor.Expression.Type	Final.Sibilant	Possessum	Possessum.Head	Possessor.Animacy5	Possessor.Animacy3	Possessor.Animacy2	Possessum.Animacy2	Possessor.Givenness	ProtoSemanticRelation	PersistenceBinary	Possessor.Thematicity	Possessor.Length	Possessum.Length	TTR
id=FROWNK09 <s c="0001776 082" n=01327>	Frown	K09	General Fiction		s	BOD	Abner Blossom's mouth	Abner Blossom 's mouth opened in a kind of surprise , for Count Ilitch all at once appeared as a relatively young and extremely fetching person .	Abner Blossom	Blossom	CommonN	N	mouth	mouth	animate	animate	Anim	Inanim	g	Y	N	-2.301029996	2	1	79
id=FROWNK28 <s c="0005670 132" n=04203>	Frown	K28	General Fiction		s	BOD	Millie's eyes	Just a hair 's breadth from heroin , in Millie 's eyes , whereas alcohol was as familiar as the weather .	Millie	Millie	ProperN	N	eyes	eyes	animate	animate	Anim	Inanim	g	Y	N	-2.259637311	1	1	80
id=FROWNK17 <s c="0003400 012" n=02350>	Frown	K17	General Fiction		s	BOD	a woman's foot	Extending from the boxes along the floor was a woman 's foot with a tanned ankle and sneaker .	a woman	woman	CommonN	N	foot	foot	animate	animate	Anim	Inanim	n	Y	N	-2.259637311	2	1	71
id=FROWNK25 <s c="0005106 072" n=03750>	Frown	K25	General Fiction		s	BOD	the Sultan's heavy brow	Beneath the imperial turban , however , the Sultan 's heavy brow was clouded and his darkened visage bespoke distress .	the Sultan	Sultan	ProperN	N	heavy brow	brow	animate	animate	Anim	Inanim	g	Y	N	-2.22184875	2	2	79
id=FROWNK25 <s c="0005118 063" n=03758>	Frown	K25	General Fiction		s	BOD	the Sultan's feet	A thin , hurrying Vizier flung himself at the Sultan 's feet crying , `` If it please Your Majesty , a messenger stands at the palace gates with a plea of grave import from Your Majesty 's heroic general now engaged with the Infidel in battle far afield . ''	the Sultan	Sultan	CommonN	N	feet	feet	animate	animate	Anim	Inanim	g	Y	Y	-2.22184875	2	1	83
id=FROWNK10 <s c="0002067 002" n=01443>	Frown	K10	General Fiction		s	BOD	Miss Hubley's bosom	He inclined his /<hi stout handsome person /< forward from the delicate lyre-back chair with fluted legs , so that his vision won for its field slightly more of the radiant expanse of Miss Hubley 's bosom .	Miss Hubley	Hubley	ProperN	N	bosom	bosom	animate	animate	Anim	Inanim	n	Y	Y	-2.187086643	2	1	78
id=FROWNK10 <s c="0001969 002" n=01408>	Frown	K10	General Fiction		s	BOD	Miss Hubley's alabaster upper chest	`` People exaggerate my tavern attendance , even in my unattached days , '' Buchanan said , in mock rebuke , and with a jerk of his head rested his vision on Miss Hubley 's alabaster upper chest , bare of any locket or sign of affection pledged .	Miss Hubley	Hubley	ProperN	N	alabaster upper chest	chest	animate	animate	Anim	Inanim	n	Y	N	-2.187086643	2	3	85
id=FROWNK26 <s c="0005374 042" n=03947>	Frown	K26	General Fiction		s	BOD	Julie's hair	Julie 's hair was bright red and shaved at the temples , short over the top , and long in the back , where it was dyed blond .	Julie	Julie	ProperN	N	hair	hair	animate	animate	Anim	Inanim	g	Y	Y	-2.187086643	1	1	75
id=FROWNK10 <s c="0002041 092" n=01436>	Frown	K10	General Fiction		of	BOD	the keen objective mind of Miss Hubley	The shadows the Colemans cast in his head were dispersed by the light of /<hi this social conversation very adroitly guided by the keen objective mind of Miss Hubley .	Miss Hubley	Hubley	ProperN	N	the keen objective mind	mind	animate	animate	Anim	Inanim	n	Y	Y	-2.187086643	2	4	77
id=FROWNK09 <s c="0001788 002" n=01332>	Frown	K09	General Fiction		s	BOD	Ezekiel's hand	`` Thank you , oh thank you , '' the Count cried and grasped Ezekiel 's hand tightly in gratitude .	Ezekiel	Ezekiel	ProperN	N	hand	hand	animate	animate	Anim	Inanim	n	Y	Y	-2.15490196	1	1	77
id=FROWNK26 <s c="0005278 002" n=03867>	Frown	K26	General Fiction		s	BOD	Mary's skin	Mary 's skin looked like it was always deeply tanned , and she had big eyes and black hair slicked straight back -LBR- she claimed she 'd rather die than wear bangs -RBR- and pulled into two little pony tails that made her look pixieish , along with being so frail .	Mary	Mary	ProperN	N	skin	skin	animate	animate	Anim	Inanim	g	Y	Y	-2.15490196	1	1	77
id=FROWNK09 <s c="0001822 092" n=01352>	Frown	K09	General Fiction		s	BOD	Count Ilitch's eyes	Yes , Vassila , '' Count Ilitch 's eyes were a	Count Ilitch	Ilitch	ProperN	Y	eyes	eyes	animate	animate	Anim	Inanim	g	Y	Y	-1.958607315	2	1	72
id=FROWNK09 <s c="0001803 002" n=01341>	Frown	K09	General Fiction		s	BOD	Count Ilitch's powerful right hand	Count Ilitch 's powerful right hand shook as he accepted the refreshment and he had finally to hold the glass with both hands as he thirstily sipped the wine .	Count Ilitch	Ilitch	ProperN	Y	powerful right hand	hand	animate	animate	Anim	Inanim	n	Y	Y	-1.958607315	2	3	76
id=FROWNK24 <s c="0004897 002" n=03635>	Frown	K24	General Fiction		s	BOD	the rabbi's eyelid	Down came the rabbi 's eyelid , quickly raised without a sign of self-consciousness .	the rabbi	rabbi	CommonN	N	eyelid	eyelid	animate	animate	Anim	Inanim	n	Y	N	-1.853871964	2	1	75
id=FROWNK24 <s c="0004826 002" n=03588>	Frown	K24	General Fiction		s	BOD	The rabbi's eyes	The rabbi 's eyes glowed like sun-filled clouds .	The rabbi	rabbi	CommonN	N	eyes	eyes	animate	animate	Anim	Inanim	g	Y	Y	-1.853871964	2	1	79
id=FROWNK24 <s c="0004916 062" n=03647>	Frown	K24	General Fiction		s	BOD	the rabbi's fish eyes	Uneasy once more , the teacher clearly remembered , when he was staring into the rabbi 's fish eyes in the glass , after which they had lit in visionary light , that he had fought a hunger to sleep ; and the next thing there 's the sight of the old boy , as though on the television screen , wearing this high-hat magic crown .	the rabbi	rabbi	CommonN	N	fish eyes	eyes	animate	animate	Anim	Inanim	n	Y	Y	-1.853871964	2	2	82
id=FROWNK24 <s c="0004815 002" n=03583>	Frown	K24	General Fiction		s	BOD	the rabbi's somber face	The candelabrum had vanished , although not its light , and he now saw the rabbi 's somber face in the glass , his gaze addressing him .	the rabbi	rabbi	ProperN	N	somber face	face	animate	animate	Anim	Inanim	n	Y	N	-1.853871964	2	2	81
id=FROWNK24 <s c="0004828 022" n=03591>	Frown	K24	General Fiction		s	BOD	the rabbi's head	He then beheld a shining crown on the rabbi 's head .	the rabbi	rabbi	CommonN	N	head	head	animate	animate	Anim	Inanim	g	Y	Y	-1.853871964	2	1	77
id=FROWNK24 <s c="0004909 052" n=03644>	Frown	K24	General Fiction		s	BOD	the rabbi's head	He pictured the crown , as he had seen it , established on the rabbi 's head , and then seemed to remember that as he had stared at the man 's shifty face in the mirror the thickened lid of his right eye had slowly dropped into a full wink .	the rabbi	rabbi	CommonN	N	head	head	animate	animate	Anim	Inanim	n	Y	Y	-1.853871964	2	1	76
id=FROWNK09 <s c="0001785 002" n=01331>	Frown	K09	General Fiction		s	BOD	the Count's rather dainty feet	Ezekiel brought forth a footstool with an ornate American Indian design and placed the Count 's rather dainty feet accurately and securely on the stool .	the Count	Count	ProperN	N	rather dainty feet	feet	animate	animate	Anim	Inanim	g	Y	Y	-1.795880017	2	3	77
id=FROWNK09 <s c="0001759 002" n=01318>	Frown	K09	General Fiction		s	BOD	the Count's hand	`` This is an unexpected pleasure , '' Abner took the Count 's hand and pressed it briefly .	the Count	Count	ProperN	N	hand	hand	animate	animate	Anim	Inanim	g	Y	N	-1.795880017	2	1	75
id=FROWNK02 <s c="0000407 073" n=00326>	Frown	K02	General Fiction		s	BOD	Frank's face	Jarrell swung his gaze from the cloudy faraway and stared hard and flat into Frank 's face .	Frank	Frank	ProperN	N	face	face	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-1.744727495	1	1	68
id=FROWNJ59 <s c="0015993 083" n=06876>	Frown	J59	Learned		s	BOD	the black man's body	The white man 's eyes break up the black man 's body and in that act of epistemic violence its own frame of reference is transgressed , its field of vision disturbed . ''	the black man	man	CommonN	N	body	body	animate	animate	Anim	Inanim	n	Y	Y	-2.698970004	3	1	67
id=FROWNJ59 <s c="0015993 083" n=06876>	Frown	J59	Learned		s	BOD	the white man's eyes	The white man 's eyes break up the black man 's body and in that act of epistemic violence its own frame of reference is transgressed , its field of vision disturbed . ''	the white man	man	CommonN	N	eyes	eyes	animate	animate	Anim	Inanim	n	Y	N	-2.698970004	3	1	67
id=FROWNJ63 <s c="0016880 042" n=07221>	Frown	J63	Learned		s	BOD	Aristotle's eyes	It is thus neither a strictly private nor a strictly public virtue , and so it - not courage - might be said to be in Aristotle 's eyes the political virtue par excellence .	Aristotle	Aristotle	ProperN	N	eyes	eyes	animate	animate	Anim	Inanim	g	Y	N	-2.070581074	1	1	71
id=FROWNJ59 <s c="0016111 052" n=06915>	Frown	J59	Learned		s	BOD	Piper's mind	The ground-breaking /<hi Funk Lessons a question in Piper 's mind : Why are white people indifferent , even hostile , to soul music ?	Piper	Piper	ProperN	N	mind	mind	animate	animate	Anim	Inanim	g	Y	N	-1.853871964	1	1	75
id=FROWNG03 <s c="0000477 002" n=00220>	Frown	G03	Non-fiction		s	BOD	someone's back	Although her father would have liked the show , complete with things like a whoopee cushion and kick me sign on someone 's back - how would he , and perhaps millions of faithful Murphy Brown fans , embrace the character of a pregnant single woman who refuses to marry the baby 's father ?	someone	someone	CommonN	N	back	back	animate	animate	Anim	Inanim	n	Y	Y	-3.301029996	1	1	83
id=FROWNG05 <s c="0000830 032" n=00407>	Frown	G05	Non-fiction		of	BOD	the blood of American patriots	Originally symbolizing the blood of American patriots , they now speak of nothing but despair for the human condition in	American patriots	patriots	CommonN	Y	the blood	blood	collective	collective	Inanim	Inanim	n	Y	N	-3.301029996	2	2	76
id=FROWNG39 <s c="0008059 072" n=03373>	Frown	G39	Non-fiction		of	BOD	the hands of the G.O.P.	He owned a profitable manufacturing plant at the lower end of the county and had but one ambition , to keep Bucks County totally Republican and the nation safely in the hands of the G.O.P .	the G.O.P.	G.O.P	ProperN	N	the hands	hands	collective	collective	Inanim	Inanim	n	Y	Y	-3.301029996	2	2	81
id=FROWNG67 <s c="0013830 062" n=05887>	Frown	G67	Non-fiction		of	BOD	the hands of Bureau personnel	Since the project was his legacy , he wanted the final analysis and policy recommendations printed and in the hands of Bureau personnel before he left office .	Bureau personnel	personnel	CommonN	N	the hands	hands	collective	collective	Inanim	Inanim	n	Y	N	-3.301029996	2	2	79
id=FROWNG54 <s c="0011176 002" n=04723>	Frown	G54	Non-fiction		of	BOD	the hearts of English	Like the singing men or clerks who rejoiced the hearts of English in the older time , he absorbed himself in his function .	English	English	CommonN	N	the hearts	hearts	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-3.301029996	1	2	82
id=FROWNG49 <s c="0010060 002" n=04248>	Frown	G49	Non-fiction		of	BOD	the hides of the animals they had killed	At the end of the three-day hunt , the men brought in the proofs of their skill - the hides of the animals they had killed .	the animals they had killed	animals	CommonN	N	the hides	hides	animate	animate	Anim	Inanim	n	Y	N	-3.301029996	5	2	75
id=FROWNG02 <s c="0000237 062" n=00122>	Frown	G02	Non-fiction		of	BOD	the minds of some European statesmen	What was not agreed in the mid-1950s , but was foremost in the minds of some European statesmen , was the eventual creation of a United States of Europe , politically linking all member countries .	some European statesmen	statesmen	CommonN	N	the minds	minds	animate	animate	Anim	Inanim	n	Y	N	-3.301029996	3	2	74
id=FROWNG26 <s c="0005429 002" n=02278>	Frown	G26	Non-fiction		of	BOD	the mouths of her gulls	`` England was alive , throbbing through all her estuaries , crying for joy through the mouths of her gulls , and the north wind , with contrary emotion , blew stronger against her rising seas .	her gulls	gulls	CommonN	Y	the mouths	mouths	animate	animate	Anim	Inanim	n	Y	N	-3.301029996	2	2	76
id=FROWNG54 <s c="0011187 002" n=04731>	Frown	G54	Non-fiction		of	BOD	the shoulders of giants	Medieval men , deferring to the ancients , called themselves dwarfs who stood on the shoulders of giants .	giants	giants	CommonN	Y	the shoulders	shoulders	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	1	2	76
id=FROWNG05 <s c="0000852 002" n=00418>	Frown	G05	Non-fiction		s	BOD	a wounded friend's entrails	In watched as a wounded friend 's entrails spilled out onto the floor .	a wounded friend	friend	CommonN	N	entrails	entrails	animate	animate	Anim	Inanim	n	Y	Y	-3	3	1	76
id=FROWNG49 <s c="0010064 072" n=04251>	Frown	G49	Non-fiction		of	BOD	the hides of the deer	Tecumseh returned pulling a makeshift sledge of bark behind him , on which were tied the hides of the deer he had killed - a total of thirty of them .	the deer	deer	CommonN	N	the hides	hides	animate	animate	Anim	Inanim	n	Y	N	-3	2	2	76
id=FROWNG49 <s c="0010190 052" n=04295>	Frown	G49	Non-fiction		of	BOD	the eyes of Shawnee chiefs	It underlined the level of prestige Tecumseh now had among the Indians even though he was himself , in the eyes of Shawnee chiefs , still merely a warrior .	Shawnee chiefs	chiefs	CommonN	Y	the eyes	eyes	animate	animate	Anim	Inanim	n	Y	N	-2.698970004	2	2	78
id=FROWNG26 <s c="0005318 082" n=02229>	Frown	G26	Non-fiction		s	BOD	each other's nostrils	One has to read it now as a fable about England at the highest point of its hopes in 1910 , while at its center rises up before us , as always , England 's eternal Chinese wall of class distinctions , class war , class hatred - a world in which people stink in each other 's nostrils because of their social origins or pretensions : in which a poor young man , who has lost his job and is in the depths of despair because of his home life , encounters hostility because he walks down Regent Street without a hat .	each other	other	CommonN	N	nostrils	nostrils	animate	animate	Anim	Inanim	n	Y	Y	-2.602059991	2	1	77
id=FROWNG05 <s c="0000963 072" n=00472>	Frown	G05	Non-fiction		s	BOD	the artist's hand	The presence of the artist 's hand in these pieces , as well is like an open window in this hothouse of precious forms .	the artist	artist	CommonN	N	hand	hand	animate	animate	Anim	Inanim	n	Y	Y	-2.455931956	2	1	77
id=FROWNG07 <s c="0001326 002" n=00617>	Frown	G07	Non-fiction		of	BOD	the new face of homeopathy	Boericke &; Tafel 's brand&rehy;new headquarters seemed the best place to look on the new face of homeopathy , so I flew to San Francisco and then drove north to Santa Rosa .	homeopathy	homeopathy	CommonN	N	the new face	face	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.346787486	1	3	83
id=FROWNG39 <s c="0008051 132" n=03370>	Frown	G39	Non-fiction		s	BOD	the old man's face	But the praise I received was dampened by the look I had seen on the old man 's face as the poor cobbler watched his little world being torn apart by a child .	the old man	man	CommonN	N	face	face	animate	animate	Anim	Inanim	g	Y	N	-2.187086643	3	1	66
id=FROWNG39 <s c="0008102 002" n=03382>	Frown	G39	Non-fiction		of	BOD	the hands of that pitiful man	Of course , by midmorning on Wednesday we learned that a disgracefully wrong vote in California had delivered the presidency back into the hands of that pitiful man , Woodrow Wilson , and black despair settled over Bucks County .	that pitiful man	man	CommonN	N	the hands	hands	animate	animate	Anim	Inanim	g	Y	N	-2.187086643	3	2	70
id=FROWNG04 <s c="0000699 092" n=00336>	Frown	G04	Non-fiction		s	BOD	Jackie's lap	The .22 , which lay on Jackie 's lap , had bounced and jostled as we maneuvered our wheelchairs across that rutted road in search of an animal - any animal would do - to shoot .	Jackie	Jackie	ProperN	N	lap	lap	animate	animate	Anim	Inanim	g	Y	N	-2.187086643	1	1	85
id=FROWNG04 <s c="0000707 092" n=00341>	Frown	G04	Non-fiction		s	BOD	Jackie's dead legs	Until that moment , the .22 lying across Jackie 's dead legs had been an abstraction , as much an imitation gun as the weapons boys in New York City construed out of the wood frames and wood slats of fruit and vegetable crates , nails , and rubber bands - cutting up pieces of discarded linoleum and stiff cardboard to use as ammunition .	Jackie	Jackie	ProperN	N	dead legs	legs	animate	animate	Anim	Inanim	g	Y	Y	-2.187086643	1	2	71
id=FROWNG39 <s c="0008023 082" n=03362>	Frown	G39	Non-fiction		s	BOD	the old man's shoulder	as I stared at it over the old man 's shoulder the glare from the hooded eyes was so menacing , the set of the jaw so cruel , that I was speechless , and fled the shop .	the old man	man	CommonN	N	shoulder	shoulder	animate	animate	Anim	Inanim	n	Y	N	-2.187086643	3	1	69
id=FROWNG73 <s c="0015018 032" n=06408>	Frown	G73	Non-fiction		s	BOD	one's skin	The Melville who wrote of self-identity in terms of being at one with one 's skin was a young Melville ; not the Melville who wrote	one	one	CommonN	N	skin	skin	animate	animate	Anim	Inanim	g	Y	Y	-2.15490196	1	1	75
id=FROWNG73 <s c="0015021 012" n=06409>	Frown	G73	Non-fiction		s	BOD	one's skin	Even before writing his fifth novel , the possibility of being at one with one 's skin was being both posed and explicitly put into question .	one	one	CommonN	N	skin	skin	animate	animate	Anim	Inanim	g	Y	Y	-2.15490196	1	1	75
id=FROWNA23 <s c="0005218 012" n=02436>	Frown	A23	Press		of	BOD	the hands of Marilyn Quayle	`` Let's go out and win this election because we ca n't afford to put the leadership of this country into the hands of Marilyn Quayle . ''	Marilyn Quayle	Quayle	ProperN	N	the hands	hands	animate	animate	Anim	Inanim	n	Y	Y	-3.301029996	2	2	80
id=FROWNA34 <s c="0007884 002" n=03739>	Frown	A34	Press		of	BOD	head of a Washington economic consulting firm	`` The big sell-off is what the Fed gets for not easing on Friday , '' said Michael Evans , head of a Washington economic consulting firm .	a Washington economic consulting firm	firm	CommonN	N	head	head	collective	collective	Inanim	Inanim	n	Y	N	-3	5	1	80
id=FROWNA13 <s c="0002863 012" n=01255>	Frown	A13	Press		s	BOD	some teacher's head	Everybody knows this , but how are you going to take that out of some teacher 's head when <reg /orig="its" it 's /< been there for forty years ? ''	some teacher	teacher	CommonN	N	head	head	animate	animate	Anim	Inanim	n	Y	N	-2.301029996	2	1	83
id=FROWNA06 <s c="0001385 002" n=00560>	Frown	A06	Press		s	BOD	their justices' minds	Privately some clerks boast they changed their justices ' minds on decisions during their year , or that a draft they wrote emerged untouched by the justice .	their justices	justices	CommonN	Y	minds	minds	collective	collective	Inanim	Inanim	g	Y	Y	-2.022276395	2	1	82
id=FROWNN17 <s c="0003679 072" n=02855>	Frown	N17	Adventure Fiction		of	BOD	the powerful arms and hands of a blacksmith	He had the powerful arms and hands of a blacksmith , a barrel chest and legs that seemed stubby beneath his massive trunk .	a blacksmith	blacksmith	CommonN	N	the powerful arms and hands	arms	animate	animate	Anim	Inanim	n	Y	Y	-3.301029996	2	5	75
id=FROWNN01 <s c="0000027 002" n=00025>	Frown	N01	Adventure Fiction		s	BOD	P&eacute;rez's face	P&eacute;rez 's face remained stony .	Perez	Perez	ProperN	Y	face	face	animate	animate	Anim	Inanim	n	Y	N	-3.301029996	1	1	85
id=FROWNN20 <s c="0004272 053" n=03247>	Frown	N20	Adventure Fiction		of	BOD	the hand of the owner of the pretty young voice	A flame was struck from a match , held in the hand of the owner of the pretty young voice .	the owner of the pretty young voice	owner	CommonN	Y	the hand	hand	animate	animate	Anim	Inanim	n	Y	N	-3.301029996	7	2	72
id=FROWNN04 <s c="0000811 013" n=00702>	Frown	N04	Adventure Fiction		of	BOD	the pigeon breast of the red-eyed Irishman	Sam snapped , and dropping to the floor , he pulled the .45 and shot upward into the pigeon breast of the red-eyed Irishman .	the red-eyed Irishman	Irishman	CommonN	N	the pigeon breast	breast	animate	animate	Anim	Inanim	n	Y	N	-3	3	3	79.01234568
id=FROWNN16 <s c="0003512 032" n=02738>	Frown	N16	Adventure Fiction		s	BOD	the gargoyle's ear	A pigeon landed on the pencil behind the gargoyle 's ear and , after fluffing its feathers for warmth , turned itself into a ball .	the gargoyle	gargoyle	CommonN	N	ear	ear	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3	2	1	74
id=FROWNN17 <s c="0003758 022" n=02914>	Frown	N17	Adventure Fiction		s	BOD	the mother's eyes	In the mother 's eyes her eldest son could do no wrong .	the mother	mother	CommonN	N	eyes	eyes	animate	animate	Anim	Inanim	n	Y	Y	-3	2	1	75
id=FROWNN14 <s c="0003072 022" n=02392>	Frown	N14	Adventure Fiction		s	BOD	Killeshan's maw	Morrowindl - its mountains , Killeshan 's maw , the mix of lava rock and stunted forest , the fissures in the earth with their geysers of ash and steam - was misted almost to the point of invisibility .	Killeshan	Killeshan	ProperN	N	maw	maw	animate	animate	Anim	Inanim	g	Y	N	-3	1	1	77
id=FROWNN04 <s c="0000752 002" n=00662>	Frown	N04	Adventure Fiction		s	BOD	those babes' blood	`` I tell you , those babes ' blood cries out for justice ! ''	those babes	babes	CommonN	Y	blood	blood	animate	animate	Anim	Inanim	n	Y	N	-2.823908741	2	1	86.04651163
